source_url,route_or_template,http_behavior,indexability,canonical_url,sitemap,internal_link_sources,search_intent,preferred_destination,proposed_disposition,reason,architecture_class
/growth/local/airbnb-cleaning/newlands,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/newlands-cleaning-services,no,legacy growth,commercial local,/locations/newlands-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/observatory,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/observatory-cleaning-services,no,legacy growth,commercial local,/locations/observatory-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/plumstead,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/plumstead-cleaning-services,no,legacy growth,commercial local,/locations/plumstead-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/rondebosch,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rondebosch-cleaning-services,no,legacy growth,commercial local,/locations/rondebosch-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/rosebank,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rosebank-cleaning-services,no,legacy growth,commercial local,/locations/rosebank-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/sea-point,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,legacy growth,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/tamboerskloof,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/tamboerskloof-cleaning-services,no,legacy growth,commercial local,/locations/tamboerskloof-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/vredehoek,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/vredehoek-cleaning-services,no,legacy growth,commercial local,/locations/vredehoek-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/woodstock,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/woodstock-cleaning-services,no,legacy growth,commercial local,/locations/woodstock-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/wynberg,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/wynberg-cleaning-services,no,legacy growth,commercial local,/locations/wynberg-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/zonnebloem,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/zonnebloem-cleaning-services,no,legacy growth,commercial local,/locations/zonnebloem-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/constantia,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/constantia-cleaning-services,no,legacy growth,commercial local,/locations/constantia-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/table-view,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/table-view-cleaning-services,no,legacy growth,commercial local,/locations/table-view-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/durbanville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/durbanville-cleaning-services,no,legacy growth,commercial local,/locations/durbanville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/bellville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bellville-cleaning-services,no,legacy growth,commercial local,/locations/bellville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/airbnb-cleaning/{non-hub},proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/services/airbnb-cleaning-cape-town,no,legacy growth,commercial,/services/airbnb-cleaning-cape-town,301_REDIRECT,non-hub fallback to metro service,growth-local
/growth/local/same-day-cleaning/bantry-bay,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bantry-bay-cleaning-services,no,legacy growth,commercial local,/locations/bantry-bay-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/bergvliet,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bergvliet-cleaning-services,no,legacy growth,commercial local,/locations/bergvliet-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/camps-bay,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,legacy growth,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/claremont,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,legacy growth,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/fresnaye,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/fresnaye-cleaning-services,no,legacy growth,commercial local,/locations/fresnaye-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/gardens,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/gardens-cleaning-services,no,legacy growth,commercial local,/locations/gardens-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/green-point,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,legacy growth,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/kenilworth,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/kenilworth-cleaning-services,no,legacy growth,commercial local,/locations/kenilworth-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/newlands,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/newlands-cleaning-services,no,legacy growth,commercial local,/locations/newlands-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/observatory,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/observatory-cleaning-services,no,legacy growth,commercial local,/locations/observatory-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/plumstead,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/plumstead-cleaning-services,no,legacy growth,commercial local,/locations/plumstead-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/rondebosch,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rondebosch-cleaning-services,no,legacy growth,commercial local,/locations/rondebosch-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/rosebank,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rosebank-cleaning-services,no,legacy growth,commercial local,/locations/rosebank-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/sea-point,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,legacy growth,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/tamboerskloof,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/tamboerskloof-cleaning-services,no,legacy growth,commercial local,/locations/tamboerskloof-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/vredehoek,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/vredehoek-cleaning-services,no,legacy growth,commercial local,/locations/vredehoek-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/woodstock,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/woodstock-cleaning-services,no,legacy growth,commercial local,/locations/woodstock-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/wynberg,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/wynberg-cleaning-services,no,legacy growth,commercial local,/locations/wynberg-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/zonnebloem,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/zonnebloem-cleaning-services,no,legacy growth,commercial local,/locations/zonnebloem-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/constantia,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/constantia-cleaning-services,no,legacy growth,commercial local,/locations/constantia-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/table-view,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/table-view-cleaning-services,no,legacy growth,commercial local,/locations/table-view-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/durbanville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/durbanville-cleaning-services,no,legacy growth,commercial local,/locations/durbanville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/bellville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bellville-cleaning-services,no,legacy growth,commercial local,/locations/bellville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/same-day-cleaning/{non-hub},proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/services/standard-cleaning-cape-town,no,legacy growth,commercial,/services/standard-cleaning-cape-town,301_REDIRECT,non-hub fallback to metro service,growth-local
/growth/local/office-cleaning/bantry-bay,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bantry-bay-cleaning-services,no,legacy growth,commercial local,/locations/bantry-bay-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/bergvliet,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bergvliet-cleaning-services,no,legacy growth,commercial local,/locations/bergvliet-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/camps-bay,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,legacy growth,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/claremont,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,legacy growth,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/fresnaye,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/fresnaye-cleaning-services,no,legacy growth,commercial local,/locations/fresnaye-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/gardens,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/gardens-cleaning-services,no,legacy growth,commercial local,/locations/gardens-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/green-point,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,legacy growth,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/kenilworth,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/kenilworth-cleaning-services,no,legacy growth,commercial local,/locations/kenilworth-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/newlands,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/newlands-cleaning-services,no,legacy growth,commercial local,/locations/newlands-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/observatory,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/observatory-cleaning-services,no,legacy growth,commercial local,/locations/observatory-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/plumstead,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/plumstead-cleaning-services,no,legacy growth,commercial local,/locations/plumstead-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/rondebosch,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rondebosch-cleaning-services,no,legacy growth,commercial local,/locations/rondebosch-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/rosebank,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/rosebank-cleaning-services,no,legacy growth,commercial local,/locations/rosebank-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/sea-point,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,legacy growth,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/tamboerskloof,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/tamboerskloof-cleaning-services,no,legacy growth,commercial local,/locations/tamboerskloof-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/vredehoek,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/vredehoek-cleaning-services,no,legacy growth,commercial local,/locations/vredehoek-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/woodstock,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/woodstock-cleaning-services,no,legacy growth,commercial local,/locations/woodstock-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/wynberg,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/wynberg-cleaning-services,no,legacy growth,commercial local,/locations/wynberg-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/zonnebloem,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/zonnebloem-cleaning-services,no,legacy growth,commercial local,/locations/zonnebloem-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/constantia,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/constantia-cleaning-services,no,legacy growth,commercial local,/locations/constantia-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/table-view,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/table-view-cleaning-services,no,legacy growth,commercial local,/locations/table-view-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/durbanville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/durbanville-cleaning-services,no,legacy growth,commercial local,/locations/durbanville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/bellville,proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/locations/bellville-cleaning-services,no,legacy growth,commercial local,/locations/bellville-cleaning-services,301_REDIRECT,growth local → locations spine,growth-local
/growth/local/office-cleaning/{non-hub},proxy resolveLegacyGrowthLocal,308,n/a,https://shalean.co.za/services/office-cleaning-cape-town,no,legacy growth,commercial,/services/office-cleaning-cape-town,301_REDIRECT,non-hub fallback to metro service,growth-local
/deep-cleaning/sea-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/deep-cleaning/green-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/deep-cleaning/claremont,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,Stage19 registry residual,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/deep-cleaning/camps-bay,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,Stage19 registry residual,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/deep-cleaning/century-city,proxy Stage19,308,n/a,https://shalean.co.za/services/deep-cleaning-cape-town,no,Stage19 registry,commercial,/services/deep-cleaning-cape-town,REVIEW_REQUIRED,Century City unresolved; no hub in proposed spine,stage-19
/move-out-cleaning/sea-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/move-out-cleaning/green-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/move-out-cleaning/claremont,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,Stage19 registry residual,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/move-out-cleaning/camps-bay,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,Stage19 registry residual,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/move-out-cleaning/century-city,proxy Stage19,308,n/a,https://shalean.co.za/services/move-out-cleaning-cape-town,no,Stage19 registry,commercial,/services/move-out-cleaning-cape-town,REVIEW_REQUIRED,Century City unresolved; no hub in proposed spine,stage-19
/airbnb-cleaning/sea-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/airbnb-cleaning/green-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/airbnb-cleaning/claremont,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,Stage19 registry residual,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/airbnb-cleaning/camps-bay,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,Stage19 registry residual,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/airbnb-cleaning/century-city,proxy Stage19,308,n/a,https://shalean.co.za/services/airbnb-cleaning-cape-town,no,Stage19 registry,commercial,/services/airbnb-cleaning-cape-town,REVIEW_REQUIRED,Century City unresolved; no hub in proposed spine,stage-19
/same-day-cleaning/sea-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/same-day-cleaning/green-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/same-day-cleaning/claremont,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,Stage19 registry residual,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/same-day-cleaning/camps-bay,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,Stage19 registry residual,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/same-day-cleaning/century-city,proxy Stage19,308,n/a,https://shalean.co.za/services/standard-cleaning-cape-town,no,Stage19 registry,commercial,/services/standard-cleaning-cape-town,REVIEW_REQUIRED,Century City unresolved; no hub in proposed spine,stage-19
/office-cleaning/sea-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/sea-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/sea-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/office-cleaning/green-point,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/green-point-cleaning-services,no,Stage19 registry residual,commercial local,/locations/green-point-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/office-cleaning/claremont,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/claremont-cleaning-services,no,Stage19 registry residual,commercial local,/locations/claremont-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/office-cleaning/camps-bay,proxy Stage19 edge (app/[city]/[suburb] residual),308,n/a,https://shalean.co.za/locations/camps-bay-cleaning-services,no,Stage19 registry residual,commercial local,/locations/camps-bay-cleaning-services,301_REDIRECT,Stage19 not canonical; edge to hub,stage-19
/office-cleaning/century-city,proxy Stage19,308,n/a,https://shalean.co.za/services/office-cleaning-cape-town,no,Stage19 registry,commercial,/services/office-cleaning-cape-town,REVIEW_REQUIRED,Century City unresolved; no hub in proposed spine,stage-19
/services/airbnb-cleaning-sea-point,page exists; proxy 410 first,410,n/a,,no,retired editorial,commercial local,/services/airbnb-cleaning-cape-town,410_REMOVE,P1A Condition 6 retired area landings,airbnb-area
/services/airbnb-cleaning-green-point,page exists; proxy 410 first,410,n/a,,no,retired editorial,commercial local,/services/airbnb-cleaning-cape-town,410_REMOVE,P1A Condition 6 retired area landings,airbnb-area
/services/airbnb-cleaning-claremont,page exists; proxy 410 first,410,n/a,,no,retired editorial,commercial local,/services/airbnb-cleaning-cape-town,410_REMOVE,P1A Condition 6 retired area landings,airbnb-area
/details,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/book,no,legacy,mixed,/book,301_REDIRECT,legacy booking entry → /book,legacy-marketing
/testimonials,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/reviews,no,legacy,mixed,/reviews,301_REDIRECT,trust page alias,legacy-marketing
/team,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/about,no,legacy,mixed,/about,301_REDIRECT,about alias,legacy-marketing
/how-it-works,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/,no,legacy,mixed,/#how-it-works,301_REDIRECT,homepage section,legacy-marketing
/terms,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/terms-of-service,no,legacy,mixed,/terms-of-service,301_REDIRECT,legal,legacy-marketing
/tos,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/terms-of-service,no,legacy,mixed,/terms-of-service,301_REDIRECT,legal,legacy-marketing
/privacy,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/privacy-policy,no,legacy,mixed,/privacy-policy,301_REDIRECT,legal,legacy-marketing
/cleaning-services-cape-town,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services,no,legacy,mixed,/services,REVIEW_REQUIRED,live dest /services; P1A city phrase proposes /,legacy-marketing
/maid-services-cape-town,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services,no,legacy,mixed,/services,301_REDIRECT,catalogue alias,legacy-marketing
/cleaning-services,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services,no,legacy,mixed,/services,301_REDIRECT,catalogue alias,legacy-marketing
/cleaning-prices-cape-town,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/blog/how-much-does-cleaning-cost-cape-town-2026,no,legacy,mixed,/blog/how-much-does-cleaning-cost-cape-town-2026,301_REDIRECT,pricing education,legacy-marketing
/home-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/standard-cleaning-cape-town,no,legacy,mixed,/services/standard-cleaning-cape-town,301_REDIRECT,service alias,legacy-marketing
/deep-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/deep-cleaning-cape-town,no,legacy,mixed,/services/deep-cleaning-cape-town,301_REDIRECT,service alias,legacy-marketing
/pricing,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/blog/how-much-does-cleaning-cost-cape-town-2026,no,legacy,mixed,/blog/how-much-does-cleaning-cost-cape-town-2026,301_REDIRECT,pricing education,legacy-marketing
/help,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/faq,no,legacy,mixed,/faq,301_REDIRECT,support,legacy-marketing
/help-centre,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/faq,no,legacy,mixed,/faq,301_REDIRECT,support,legacy-marketing
/help-center,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/faq,no,legacy,mixed,/faq,301_REDIRECT,support,legacy-marketing
/services/standard-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/standard-cleaning-cape-town,no,legacy,mixed,/services/standard-cleaning-cape-town,301_REDIRECT,short slug,legacy-marketing
/services/deep-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/deep-cleaning-cape-town,no,legacy,mixed,/services/deep-cleaning-cape-town,301_REDIRECT,short slug,legacy-marketing
/services/move-in-out-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/move-out-cleaning-cape-town,no,legacy,mixed,/services/move-out-cleaning-cape-town,301_REDIRECT,WP slug,legacy-marketing
/services/office-cleaning,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/services/office-cleaning-cape-town,no,legacy,mixed,/services/office-cleaning-cape-town,301_REDIRECT,short slug,legacy-marketing
/careers,legacyMarketingRedirectMatrix / next.config,308,n/a,https://shalean.co.za/cleaner/apply,no,legacy,mixed,/cleaner/apply,301_REDIRECT,recruiting,legacy-marketing
https://www.shalean.co.za/*,next.config host redirect,308,n/a,https://shalean.co.za/*,n/a,host canon,all,https://shalean.co.za/*,301_REDIRECT,www→apex preserve path,host
https://shalean.com/*,next.config + Plesk map,301,n/a,https://shalean.co.za/*,n/a,domain migration,all,https://shalean.co.za mapped path,301_REDIRECT,LIVE_HTTP_VERIFIED migration,host
https://www.shalean.com/*,next.config + Plesk map,301,n/a,https://shalean.co.za/*,n/a,domain migration,all,https://shalean.co.za mapped path,301_REDIRECT,LIVE_HTTP_VERIFIED migration,host
https://shalean.com/{unknown},Plesk catch-all,301,n/a,https://shalean.co.za/{unknown},n/a,residual,mixed,path-preserve on .co.za,REVIEW_REQUIRED,may 404 after hop,host
/book,app transactional layouts,200,noindex,https://shalean.co.za/book,no,CTAs,transactional,/book,NOINDEX,booking shell noindex,transactional
/booking/details,app transactional layouts,200,noindex,https://shalean.co.za/booking/details,no,CTAs,transactional,/booking/details,NOINDEX,transactional checkout step,transactional
